company_id,snapshot_date,segment,region,seasonal_period,business_age_months,employee_count,annual_revenue_inr,credit_limit_inr,current_outstanding_inr,years_with_platform,has_iata_license,has_financial_statements,kyc_complete,corporate_verification_complete,gst_registered,vat_registered,tax_filing_compliance_rate,tax_payment_delay_days,regulatory_violations_12m,aa_framework_adopted,treds_registered,ocen_integrated,upi_transaction_share,api_booking_enabled,cibil_msme_rank,has_credit_history,debt_to_equity_ratio,quick_ratio,operating_margin,cash_flow_positive,informal_credit_factor,true_debt_to_equity_ratio,credit_utilization,credit_util_trend_6m,credit_util_volatility,on_time_payment_rate,avg_late_payment_days,days_payable_outstanding,missed_payments_12m,outstanding_invoices,total_bookings_lifetime,bookings_30d,bookings_7d,avg_booking_value_inr,booking_value_variance,cancellation_rate,booking_modification_rate,no_show_rate,booking_completion_rate,chargeback_rate,dispute_count_90d,dispute_resolution_rate,disputed_charges_12m,same_day_booking_pct,next_day_booking_pct,avg_booking_window_days,max_single_booking_30d_inr,booking_seasonality_index,refund_request_rate,avg_refund_processing_days,refund_to_booking_ratio,disputed_refund_count_90d,avg_customer_rating,repeat_customer_rate,customer_complaint_count_90d,supplier_dispute_count_12m,contract_breach_incidents_12m,communication_responsiveness_score,revenue_concentration_top3_pct,geographic_concentration_index,booking_source_diversity,days_since_first_booking,days_since_last_booking,booking_velocity_trend,velocity_spike_count_30d,total_users,active_users_30d,new_users_30d,new_users_7d,role_escalations_30d,bookings_to_revenue_ratio,credit_exhaustion_rate_days,chargeback_to_booking_ratio,user_to_employee_ratio,new_user_velocity,refund_to_revenue_ratio,dispute_to_booking_ratio,default_flag,fraud_flag,risk_score
IN-TRV-000761,2026-02-15,small_medium,tier3,peak,61,9,150514053,5938775,39591833.333333336,4.474835928,0,1,1,0,1,0,0.788914371,21.24128768,2,0,0,0,0.394593978,0,5,1,1.271105792,1.309418708,0.049810841,0,1.345562769,1.710352629,1.0,0.143511408,0.333731322,0.82784689,12.20500042,77.99092705,1,8,693,100,20,20971.13819,0.63658564,0.169171504,0.150551888,0.026007101,0.804821395,0.012457234,0,0.813141484,0,0.148169855,0.196459757,17.20862141,70034.61112,1.735871214,0.144281797,7.2161123,0.101874796,0,2.786292028,0.41977519,1,12,1,0.51977519,0.452037059,0.928260375,0.47458099,1697,5,0.060545807,2,4,3,0,0,1,0.096602203,4.305342246,0.086370158,0.444444444,0.0,0.024123357,0.0,1,0,56.49703653
IN-TRV-000387,2026-02-15,micro,metro,peak,43,2,40285014,472453,4913511.2,3.020798434,0,0,1,0,1,0,0.728521071,31.14590357,1,0,0,0,0.303855297,1,6,0,3.296442061,0.760978633,0.024183125,1,2.440798834,8.045951939,1.0,0.194679242,0.207258666,0.69667391,30.20866017,117.1232915,2,5,1019,104,21,12724.78207,0.551876688,0.251986236,0.1605886,0.058073319,0.689940445,0.021748926,0,0.673766103,0,0.218821939,0.36022288,4.471059981,60185.51453,1.564297787,0.175192537,15.51309383,0.134296241,0,2.952807461,0.452060163,0,10,4,0.552060163,0.430835207,0.440621015,0.616299886,1194,6,0.036747007,3,1,0,0,0,0,0.321933561,5.840377255,0.21313948,0.5,0.0,0.069061662,0.0,0,0,52.69880435
IN-TRV-000973,2026-02-15,ota_platform,metro,peak,217,1382,44734506507,777960385,1529361664.4842103,16.06475527,1,1,1,1,1,0,1.0,0.0,0,1,1,0,0.7472599,1,1,1,0.101538596,2.900801781,0.236124078,1,1.0,0.101538596,0.345845845,-0.045597664,0.070310901,1.0,0.0,28.17513655,0,157,597,108,23,40799.48574,0.178884705,0.099843847,0.106688008,0.027716072,0.872440082,0.003610144,0,0.945847841,0,0.046160864,0.081496724,43.42140026,178867.0982,1.617940691,0.077817089,3.063416298,0.066453951,0,4.292799848,0.670178767,0,2,1,0.770178767,0.411825328,0.266247307,0.489398112,6086,6,-0.308494516,2,640,421,34,11,1,0.000544342,-1.367929922,0.019950795,0.463096961,0.053125,9.19797e-05,0.0,0,0,27.03779207
IN-TRV-000510,2026-02-15,micro,metro,peak,9,2,10125498,55110,587620.145868,0.469182919,0,0,0,0,0,0,0.415508469,147.2075029,7,0,0,0,0.288785289,0,8,0,5.663974604,0.415593015,-0.020379162,0,2.643505021,14.97274531,0.960601558,0.384249763,0.736374767,0.4623242,46.5766171,129.1153301,5,7,733,111,33,12610.0833,1.381797584,0.395532744,0.447113283,0.09976581,0.504701446,0.025338529,1,0.61992206,3,0.369253427,0.636156366,4.923795233,98152.16904,1.516585564,0.415603661,27.97627924,0.406190935,0,1.613339372,0.144124451,1,7,8,0.244124451,0.707401366,0.436041227,0.173438508,247,2,0.314903722,0,1,0,0,0,1,0.912364735,11.52749289,0.167234294,0.5,0.0,0.689422044,0.033333333,1,1,88.92653522
IN-TRV-000268,2026-02-15,micro,tier2,peak,47,2,17134962,480920,4528663.333333333,3.055323699,0,0,0,0,1,0,0.682376018,32.20996673,1,0,0,0,0.394510819,0,8,1,2.603359128,0.740705777,0.049932394,1,2.166252614,5.639533515,1.0,0.231473242,0.258032151,0.559522476,25.16900544,106.7927158,2,6,951,113,38,9567.449452,0.772876872,0.23071444,0.170033371,0.051276825,0.718008735,0.01395405,0,0.790689248,0,0.202471312,0.310330245,8.379696803,66439.72285,1.741009203,0.164200182,19.72130668,0.10788894,0,3.697771015,0.531265781,0,6,4,0.631265781,0.453333853,0.792976202,0.425050319,1264,4,-0.064696713,0,1,0,0,0,0,0.531045335,6.944197264,0.117446589,0.5,0.0,0.124321531,0.0,1,0,43.38049633
IN-TRV-000820,2026-02-15,small_medium,metro,peak,16,9,92443140,3730243,28769417.401461538,1.266602981,0,1,1,1,1,0,0.562889907,73.08266785,7,0,0,0,0.440290985,1,8,1,3.958447826,0.824959123,-0.031798758,0,2.048816648,8.110133806,0.992695199,0.250157048,0.487135084,0.64996826,53.39157709,139.8771679,5,15,614,101,39,11845.61295,0.977032233,0.372311215,0.27570744,0.108311057,0.519377728,0.019103376,0,0.713449356,0,0.230499041,0.328996119,4.592092927,64730.75641,1.734022855,0.328187359,34.50878474,0.307634431,0,1.938779057,0.203312969,2,13,4,0.303312969,0.820801206,0.530900404,0.158297169,413,4,0.258159451,2,4,2,0,0,0,0.07864805,7.504711447,0.116089748,0.444444444,0.0,0.050969141,0.0,1,1,81.96318012
IN-TRV-000442,2026-02-15,micro,tier2,peak,4,1,28846532,128385,1798729.35,0.215480923,0,0,0,0,0,0,0.175214471,63.54144774,4,0,0,0,0.294763105,0,9,0,4.586673816,0.337292505,0.011996126,0,2.02697462,9.297071414,0.96623671,0.47886137,0.790395287,0.445720647,44.42236646,206.4133343,8,13,899,116,44,10473.87579,0.818224327,0.42931759,0.393625961,0.117642809,0.453039601,0.05992429,1,0.15,3,0.278817032,0.515101614,3.093926362,34997.72192,1.459801326,0.367179794,25.55132056,0.26147488,0,2.244556867,0.301654105,0,4,2,0.401654105,0.706944874,0.548894029,0.1741894,112,0,0.263102077,3,1,0,0,0,1,0.326417551,14.36584109,0.464413247,1.0,0.0,0.185580277,0.041666667,1,0,79.49883562
IN-TRV-000497,2026-02-15,micro,metro,peak,17,2,15315907,220824,2038326.9677499998,1.302806237,0,0,0,0,0,0,0.368489982,76.6929936,3,0,0,0,0.273545667,1,10,1,6.927029066,0.412998942,-0.026026042,0,2.344663275,16.24155065,0.980235396,0.490883397,0.766611219,0.372541532,86.07147075,237.9131888,9,7,876,113,47,11800.28251,1.262305343,0.37977564,0.309113307,0.109320454,0.510903906,0.070925188,2,0.15,9,0.348709626,0.601827907,1.56819421,61292.4008,1.619003859,0.29480585,48.44211206,0.278829415,0,1.864303296,0.088087751,0,5,10,0.188087751,0.833306432,0.459016982,0.21051989,490,5,0.537955522,10,1,0,0,0,0,0.674729705,14.7265019,0.549670205,0.5,0.0,0.30799628,0.055555556,1,0,95.51908811
IN-TRV-000113,2026-02-15,micro,metro,peak,67,4,56090503,222948,1664678.4000000001,4.197771896,0,1,1,0,1,0,0.965085009,3.088309661,0,0,0,0,0.391374375,1,1,1,1.190873826,1.250380081,0.076500269,1,1.64421656,1.958054466,1.0,0.111341562,0.080621573,0.848008935,5.061290903,66.89148851,0,3,612,112,30,14056.44463,0.318520799,0.200116407,0.21072983,0.056926186,0.742957407,0.007640252,0,0.885396227,0,0.140333601,0.259581189,7.975669754,103035.369,1.573871259,0.084075226,11.48902912,0.056235184,0,4.477742961,0.718108397,0,2,1,0.818108397,0.329623878,0.459421164,0.643055596,1792,4,-0.33123188,1,1,0,0,0,0,0.153435822,3.340246846,0.041766708,0.25,0.0,0.028317405,0.0,0,0,21.39901217
IN-TRV-000692,2026-02-15,small_medium,tier2,peak,33,12,402834683,5890102,48933155.07692308,2.47540316,1,1,1,1,1,0,0.831878315,16.59160137,3,1,0,0,0.513806024,0,3,1,1.722747835,1.040501273,0.053186752,1,1.600934836,2.758007023,1.0,0.247684659,0.251828865,0.713792449,13.68603295,72.40699475,3,7,748,108,33,16336.85935,0.427331464,0.159661507,0.145900854,0.032757745,0.807580749,0.015683935,0,0.764740976,0,0.10287373,0.127698098,8.762937163,70816.18854,1.711983531,0.130334913,15.30401161,0.093057522,0,3.060238432,0.406888236,0,11,1,0.506888236,0.622024639,0.620635394,0.51908502,922,0,0.100706869,0,6,5,0,0,3,0.030322474,7.430539766,0.108581088,0.5,0.0,0.006850267,0.0,0,0,58.01314876
IN-TRV-000233,2026-02-15,micro,tier3,peak,44,3,20522746,482083,4996132.909090909,2.418731492,0,0,0,1,0,0,0.626571667,53.03796486,3,1,0,0,0.410197174,1,6,1,1.544078407,0.516112503,0.041356262,0,2.166690155,3.345539484,1.0,0.143278756,0.26449271,0.701347816,29.83041024,110.2448598,3,7,1047,114,41,13324.49214,0.823483195,0.299004669,0.328221581,0.094875389,0.606119942,0.022970505,1,0.655442432,4,0.250951365,0.374623287,5.741219524,60231.38701,1.457265883,0.15356298,24.03482694,0.092663266,0,3.228539491,0.529905112,0,7,1,0.629905112,0.378158303,0.871124961,0.512133317,1163,4,-0.053400552,0,2,1,0,0,0,0.679592734,4.298362694,0.210910996,0.666666667,0.0,0.13639166,0.03030303,0,0,43.54057508
IN-TRV-000870,2026-02-15,small_medium,tier3,peak,30,7,278037595,3400540,31345229.72181818,2.256953636,0,0,1,0,1,0,0.688124217,40.62970422,7,0,0,0,0.38664689,0,6,1,3.055263941,0.899580259,0.009985275,0,1.956771917,5.978454678,0.889429241,0.308086971,0.421975896,0.455899535,49.18766915,149.1508852,5,16,912,114,31,22818.81194,0.70729986,0.280596066,0.266730883,0.057101246,0.662302688,0.030527332,1,0.542090022,4,0.206906416,0.313745349,9.910590718,95283.59774,1.696189799,0.315951874,36.27136386,0.24390514,0,2.57214545,0.25571921,1,11,8,0.35571921,0.637606785,0.857413032,0.246236281,867,3,0.293685408,2,2,1,0,0,4,0.074848714,9.242609118,0.244218655,0.285714286,0.0,0.035472887,0.03030303,1,1,99.77879614
IN-TRV-000608,2026-02-15,small_medium,tier3,peak,108,19,580365456,5149363,35873895.56666666,7.617664051,1,1,1,1,1,0,0.978358407,2.529955044,0,0,0,0,0.400278569,1,3,1,0.432766372,1.53302962,0.112873727,1,1.074061074,0.464817514,0.95,0.004990475,0.108161372,0.922612115,0.331090696,48.47400532,0,3,770,110,22,16340.25623,0.218096444,0.113986752,0.102063315,0.038573659,0.847439589,0.0069959,0,0.895061505,0,0.073960643,0.100547574,12.0942044,77251.56448,1.715897931,0.112127959,7.587251174,0.102321034,0,4.763984828,0.80884961,0,1,0,0.90884961,0.306188025,0.865526795,0.659584548,3098,6,-0.426017534,0,12,7,0,0,0,0.021679439,0.149714252,0.048971298,0.631578947,0.0,0.004167208,0.0,0,0,10.72357532
IN-TRV-000672,2026-02-15,small_medium,tier2,peak,49,23,402260232,13583234,83365001.828125,3.141561843,1,1,1,1,1,0,0.923636695,7.750423088,1,0,1,0,0.591613811,1,1,1,0.698793719,1.616667036,0.082707007,1,1.011529943,0.706850771,0.853891566,0.069510153,0.132900606,0.943983973,6.026043136,56.62450528,0,4,906,115,22,42641.18021,0.222592494,0.145210341,0.093268985,0.03089361,0.823896049,0.00644774,0,0.9032839,0,0.054104565,0.087637128,10.13710447,256823.2399,1.491706172,0.106170214,7.846637315,0.094653679,0,3.730520936,0.624425759,0,4,1,0.724425759,0.442155668,0.783815496,0.608867721,1251,3,-0.175844295,2,15,9,0,0,0,0.095999842,2.085304584,0.050775953,0.652173913,0.0,0.01553116,0.0,0,0,32.42049891
IN-TRV-000374,2026-02-15,micro,tier2,peak,16,2,60280985,340031,4382621.777777778,0.854110118,0,0,0,0,1,0,0.550260065,51.96529963,3,0,0,0,0.333128313,1,5,0,3.109770996,0.856950846,0.002573335,0,1.875197142,5.831433683,1.0,0.325054126,0.324197815,0.701708984,13.48083444,110.8413252,3,7,1405,116,26,16327.6965,0.506706014,0.311100813,0.235629255,0.075218855,0.613680332,0.022059851,0,0.669102228,0,0.209128513,0.288757547,6.45611093,77523.94409,1.58276694,0.160288681,22.24230586,0.137995531,0,3.035138736,0.43957208,0,7,2,0.53957208,0.437561205,0.561236685,0.641030106,412,0,0.044430049,5,1,0,0,0,1,0.380527944,9.751623768,0.267169312,0.5,0.0,0.060434741,0.0,1,0,54.16799064
IN-TRV-000982,2026-02-15,ota_platform,tier2,peak,116,311,37076136120,206917874,890622293.655,6.190412553,1,1,1,1,1,0,0.980431337,3.822596979,1,1,0,0,0.647663945,1,2,1,0.270495683,1.362594786,0.139089941,1,1.0,0.270495683,0.835772978,-0.007639664,0.059377652,0.965459793,0.755135712,48.68148003,0,121,556,103,15,43400.58458,0.235430991,0.148003726,0.114427096,0.032206109,0.819790165,0.00543987,0,0.918401955,0,0.098051304,0.121962461,16.76209909,288630.9478,1.699301292,0.115034108,6.476396252,0.09325053,0,2.840530724,0.415465881,0,8,1,0.515465881,0.568012379,0.674291615,0.274409216,3091,6,0.077183291,6,102,94,14,3,2,0.000651077,-0.229189912,0.029375296,0.327974277,0.137254902,0.000166436,0.0,0,0,57.004014
IN-TRV-000843,2026-02-15,small_medium,tier3,peak,21,6,191020770,1773074,15256144.850000001,1.108622657,0,0,1,0,0,0,0.562181332,41.43124224,4,0,0,0,0.299123773,1,7,1,3.119466763,0.893888668,-0.013681181,1,1.778702364,5.548602905,0.860434751,0.493018557,0.369870023,0.490378171,39.98110728,146.0043498,7,9,910,100,40,22040.95252,0.945833309,0.396119405,0.418312474,0.132317192,0.471563403,0.031664651,0,0.525030233,0,0.180435327,0.323891249,2.247837148,93502.20182,1.565790342,0.30220972,20.28778071,0.246874463,0,2.111774996,0.143308293,1,5,5,0.243308293,0.734679972,0.768987279,0.398603724,563,3,0.337677914,7,3,1,0,0,0,0.10500045,14.79055672,0.288148325,0.5,0.0,0.041844602,0.0,1,1,100.0
IN-TRV-000234,2026-02-15,micro,tier2,peak,39,3,33128139,410158,4876322.888888889,3.231092892,0,0,1,0,1,0,0.739948836,42.47277783,3,1,0,0,0.41554395,0,6,1,2.074914227,0.697150359,0.031664176,1,1.806206395,3.747723345,1.0,0.220717864,0.246108376,0.648433101,19.78517475,112.7544833,4,5,987,107,24,8392.674059,0.651462804,0.242755606,0.265788519,0.084685454,0.67255894,0.017091215,0,0.743631769,0,0.270564104,0.433633729,10.97698492,51977.66677,1.416200275,0.174866878,22.5458659,0.116885225,0,3.522528994,0.536520792,0,3,4,0.636520792,0.476326561,0.512834984,0.380806146,1049,0,-0.070231176,0,2,1,0,0,0,0.249990022,6.621535909,0.157618987,0.666666667,0.0,0.056882136,0.0,0,0,42.76225982
IN-TRV-000786,2026-02-15,small_medium,tier3,peak,16,8,197829681,3954079,30712487.799428575,0.877306312,0,1,1,0,1,0,0.49377503,50.66545952,7,0,0,0,0.310363041,0,8,1,3.957473761,0.689445375,-0.027702581,1,1.776337898,7.029810624,0.937431842,0.378821167,0.573119237,0.593434172,26.59460585,98.03426105,3,12,771,116,33,20556.02103,0.78332572,0.306124515,0.281236825,0.088399035,0.60547645,0.038988753,1,0.415168706,3,0.217333197,0.421663385,8.450074089,133096.6847,1.5815558,0.301102998,20.49314659,0.255479425,0,2.362844537,0.274322571,2,4,5,0.374322571,0.71309204,0.834175192,0.123854025,452,5,0.351209228,6,6,3,0,0,0,0.080068281,11.36463501,0.258996716,0.75,0.0,0.04355138,0.023809524,1,1,96.89772149
IN-TRV-000677,2026-02-15,small_medium,metro,peak,61,18,487186061,7477972,43123484.044,4.618076032,1,1,1,1,1,0,0.929869028,9.979212767,0,0,1,0,0.525715683,1,4,1,0.418877013,1.849700516,0.120735527,1,1.292329539,0.541327137,0.848049288,-0.030714308,0.080771646,0.985080012,1.829284041,52.57079095,0,5,870,102,20,44973.29944,0.277134975,0.104349679,0.096332413,0.016933973,0.878716348,0.007572862,0,0.886407075,0,0.05306261,0.095180458,18.64011095,289276.412,1.453338802,0.055467731,7.77731194,0.043010933,0,5.009568162,0.876115077,0,0,0,0.976115077,0.14282844,0.546077128,0.894277647,1574,5,-0.417273462,0,8,6,0,0,0,0.080348686,-0.921429239,0.064621753,0.444444444,0.0,0.006267318,0.0,0,0,2.809990948
IN-TRV-000318,2026-02-15,micro,tier2,peak,34,2,63452064,157025,2335746.875,2.009761896,0,0,0,0,1,0,0.741675275,37.42833942,3,0,0,0,0.382084886,0,4,0,1.969475162,0.841689856,0.036052513,0,2.460108297,4.845122187,1.0,0.112179793,0.27272593,0.629827862,26.37867555,129.8852281,4,4,1517,119,45,15813.74808,0.515454617,0.218916108,0.235908878,0.033189986,0.747893906,0.012922859,0,0.806157108,0,0.151481941,0.268563553,5.753967679,105449.5564,1.499727123,0.189235596,13.61544599,0.184206646,0,3.513292679,0.466877239,0,7,4,0.566877239,0.478907448,0.663733246,0.476865127,949,6,0.010664264,4,1,0,0,0,1,0.378134416,3.365393786,0.164766458,0.5,0.0,0.067347286,0.0,0,0,50.95561891
IN-TRV-000649,2026-02-15,small_medium,tier3,peak,90,17,455944305,5124779,22577695.972,6.85438755,0,1,1,1,1,0,0.9825019,9.09686943,0,0,0,0,0.487978414,1,4,1,0.402345439,1.569891598,0.137621098,1,1.053001864,0.423670497,0.695620116,-0.025082734,0.114836826,0.923831915,3.046416843,54.82267317,0,4,576,114,19,41394.02294,0.296268091,0.120096989,0.123965527,0.033650595,0.846252416,0.006110648,0,0.908340274,0,0.034177743,0.04780443,25.13981511,129307.9006,1.534769206,0.11621593,5.599539818,0.090809362,0,4.351830124,0.790361327,0,1,1,0.890361327,0.200680157,0.843209887,0.848558214,2428,6,-0.534546122,1,12,7,1,0,0,0.052323836,-0.752482006,0.030892722,0.705882353,0.083333333,0.014433698,0.0,0,0,12.8986674
IN-TRV-000411,2026-02-15,micro,metro,peak,5,1,24522198,69636,1095283.8542142857,0.283462108,0,0,0,0,0,0,0.424887743,109.2563974,4,0,0,0,0.219677502,0,10,1,5.728355038,0.564229503,-0.095810366,0,2.410599422,13.80876934,0.965797458,0.448961825,0.69343069,0.276288474,36.20617983,233.7345018,11,6,1352,114,33,8922.202286,1.293495426,0.34118643,0.370046598,0.106134298,0.552679272,0.072613918,1,0.15,4,0.349551788,0.614114009,3.196920776,49485.84811,1.52370339,0.382487549,33.65558888,0.293297566,0,2.085728037,0.243592061,0,6,6,0.343592061,0.685522379,0.47376635,0.514573575,133,1,0.292902612,1,1,0,0,0,2,0.491810248,13.46885476,0.860993603,1.0,0.0,0.190377698,0.047619048,1,1,77.22446341
IN-TRV-000899,2026-02-15,large,tier2,peak,154,116,5467065260,97835051,523267334.77857137,9.768350114,1,1,1,1,1,0,0.9626683,2.319113264,0,1,1,0,0.594611029,1,1,1,0.475505891,2.011173766,0.189880947,1,1.0,0.475505891,0.662641667,-0.027977167,0.049636813,0.953326464,0.738945615,39.80122269,0,6,815,113,24,61431.93533,0.273395832,0.053249759,0.063760605,0.010247438,0.936502803,0.004015125,0,0.939773122,0,0.051612334,0.072003005,16.16923457,379443.928,1.494423226,0.086943228,3.11328055,0.065192405,0,4.222053861,0.697073115,0,4,1,0.797073115,0.370475656,0.562032709,0.675721546,4463,0,-0.265958776,0,55,40,1,0,0,0.009160343,-0.839315003,0.02896626,0.474137931,0.018181818,0.001324754,0.0,0,0,23.87375122
IN-TRV-000710,2026-02-15,small_medium,metro,peak,62,14,451082344,4817350,41873888.46153846,4.498643723,0,1,0,1,1,0,0.853355265,28.5286273,3,0,0,0,0.549361417,1,6,1,1.566472671,0.962642007,0.040170196,1,1.495138152,2.342093054,1.0,0.144364735,0.272943385,0.785363014,13.0081408,74.60334564,3,4,782,113,35,29208.34543,0.652653199,0.230472859,0.214583456,0.044362121,0.725165019,0.011896263,0,0.82155605,0,0.170896104,0.338331366,14.80533111,208062.4992,1.455482733,0.136451848,16.46288603,0.123456153,0,2.988033809,0.435999522,0,5,2,0.535999522,0.438162943,0.427902768,0.599206254,1716,2,0.047499477,0,8,6,1,0,2,0.050655747,4.33094205,0.082358746,0.571428571,0.125,0.011980922,0.0,0,0,54.58829148
IN-TRV-000359,2026-02-15,micro,metro,peak,46,3,15095699,198443,1822067.5454545454,2.821370341,0,0,0,0,1,0,0.755628505,49.71168505,2,0,0,0,0.366023407,0,7,1,3.428041446,0.508776587,0.038435545,0,2.037235742,6.98372856,1.0,0.240555812,0.390376827,0.723235584,25.87002509,130.7952293,2,6,725,101,37,14094.49874,0.521520625,0.256453558,0.294976614,0.077202382,0.66634406,0.013697453,0,0.7945382,0,0.257227016,0.452426913,9.125660241,104775.9416,1.646304947,0.249290819,19.43214703,0.172588786,0,3.445733979,0.538025705,0,6,1,0.638025705,0.381523836,0.325868882,0.553706684,1306,4,-0.091527178,3,1,0,0,0,0,0.677254962,7.216674374,0.098372619,0.333333333,0.0,0.282101451,0.0,1,0,42.58521123
IN-TRV-000259,2026-02-15,micro,metro,peak,12,3,30014289,196652,2002274.909090909,0.620471894,0,0,0,1,0,0,0.686625352,16.68443899,2,0,0,0,0.411803708,0,6,0,2.006938282,0.850279749,0.022991122,1,2.405791117,4.828274293,1.0,0.28757811,0.337008268,0.62637435,30.62715755,119.2234966,4,4,998,112,31,16308.27022,0.513031412,0.231138563,0.239229359,0.035748922,0.733112515,0.021040891,0,0.684386641,0,0.188325424,0.280361552,9.558844178,115829.4386,1.417864012,0.249586388,21.95625933,0.187298282,0,3.080600807,0.366039003,0,8,6,0.466039003,0.615460484,0.530450441,0.474368157,334,2,0.126577576,1,1,0,0,0,4,0.54216471,8.627343288,0.187455207,0.333333333,0.0,0.182263622,0.0,0,0,62.81894082
IN-TRV-000745,2026-02-15,small_medium,tier3,peak,49,17,212090985,6471832,45707313.5,3.071801987,0,0,1,0,1,0,0.879039865,28.92012449,2,0,0,0,0.473113431,0,4,1,1.652651404,1.174503437,0.044827114,0,1.30138177,2.150730409,1.0,0.110453845,0.286690793,0.818341891,20.18606869,72.59599662,1,8,791,113,35,21364.32241,0.448302592,0.158983741,0.170363762,0.046196385,0.794819874,0.01331475,0,0.800278757,0,0.176320796,0.278479034,7.288620041,125747.5087,1.782743794,0.145456875,13.93584618,0.100445898,0,2.82511672,0.427028017,0,10,3,0.527028017,0.44183513,0.832280386,0.518783538,1344,5,0.063191875,1,7,4,0,0,0,0.079678912,3.313615345,0.093203247,0.411764706,0.0,0.019868307,0.0,0,0,55.64376273
IN-TRV-000628,2026-02-15,small_medium,metro,peak,63,15,543144170,6019301,29927113.308307692,3.626154736,1,1,1,1,1,0,0.962710538,6.173002024,0,1,1,0,0.411558982,1,4,1,0.349713275,1.503552649,0.125387535,1,1.265297526,0.442491342,0.547747131,-0.022184072,0.088788344,0.936099424,2.308205878,49.84615181,0,3,998,118,27,20965.46053,0.343859987,0.115313986,0.135933407,0.027274419,0.857411595,0.007524788,0,0.887128173,0,0.09810734,0.164793973,19.69921571,80565.92104,1.514985226,0.090925294,6.729212704,0.055651361,0,4.888663623,0.810611903,0,1,0,0.910611903,0.290799925,0.382553597,0.68227001,1688,2,-0.47665854,1,4,2,0,0,0,0.038540791,-0.665522163,0.063671287,0.266666667,0.0,0.004969781,0.0,0,0,10.51624668
IN-TRV-000633,2026-02-15,small_medium,tier2,peak,67,17,518557830,5110530,20682347.659411766,3.70262605,1,1,1,1,1,0,0.961608782,6.454574173,0,0,0,0,0.566541671,1,3,1,0.475650821,1.481979676,0.133913823,1,1.165660524,0.554447386,0.649048198,-0.049618062,0.147303488,0.943138619,3.179382359,46.00629172,0,3,561,106,19,28706.75044,0.207388937,0.082869954,0.098241196,0.019037898,0.898092148,0.006288691,0,0.90566964,0,0.096618886,0.162739338,25.54785837,222165.2896,1.617064075,0.082840905,3.2793537,0.057339544,0,5.166835507,0.887371848,0,0,0,0.987371848,0.14325231,0.599044287,0.849474904,1844,4,-0.593487297,0,9,7,0,0,0,0.031066068,-1.488541871,0.033293068,0.529411765,0.0,0.00583336,0.0,0,0,1.485664932
IN-TRV-000283,2026-02-15,micro,metro,peak,31,2,27845804,197672,1550964.923076923,2.39108661,0,1,0,0,0,0,0.782793844,39.45164493,3,0,0,0,0.42949263,1,6,1,1.656937223,0.679310858,0.004879877,0,2.478258497,4.106318754,1.0,0.158792217,0.410801598,0.720620675,28.85407736,120.7566092,3,6,596,102,39,19260.84409,0.805197331,0.230079444,0.255207054,0.042298537,0.727622019,0.023156319,1,0.652655215,3,0.224645732,0.410670012,8.354372137,81389.20104,1.542094207,0.234060062,10.44374267,0.209513503,0,3.188181496,0.389131401,1,4,6,0.489131401,0.543038585,0.476945155,0.499672147,876,2,0.139543717,3,1,0,0,0,0,0.412463923,4.763766522,0.135375404,0.5,0.0,0.198163786,0.025641026,0,0,60.10218807
IN-TRV-000377,2026-02-15,micro,tier3,peak,36,3,26481079,433165,4115067.5,2.33405434,0,1,1,0,0,0,0.579876106,15.92615518,3,0,0,0,0.397165739,0,4,1,3.282354158,0.581888163,0.043962033,0,2.454080303,8.055160686,1.0,0.144420733,0.337257482,0.667541321,26.61625398,110.5748359,2,7,722,114,28,13627.69217,0.832762362,0.243984687,0.291084177,0.069296862,0.686718451,0.024741288,1,0.628880675,3,0.231345011,0.365173633,5.18222319,60385.87805,1.432005843,0.169166439,12.12542376,0.162000381,0,3.760682395,0.605036011,0,7,0,0.705036011,0.458960226,0.796290634,0.574803336,1029,0,-0.133638244,2,1,0,0,0,1,0.371555621,4.332622004,0.156694826,0.333333333,0.0,0.119093194,0.027777778,0,0,34.70164575
IN-TRV-000385,2026-02-15,micro,metro,peak,15,2,40485250,577245,5929880.454545455,0.865153222,0,0,0,1,0,0,0.590996936,43.73564001,2,1,0,0,0.346572007,0,4,0,2.04945816,0.712874517,0.00332542,0,1.88812852,3.869640404,1.0,0.341639423,0.382523634,0.693811544,14.08264286,136.4675262,3,4,1089,113,31,19944.65971,0.649743315,0.306619225,0.274678451,0.095111123,0.598269653,0.016263979,0,0.756040322,0,0.22879937,0.421871711,10.68797159,83645.55594,1.4892613,0.210582056,20.87788514,0.200724772,0,3.358784792,0.568597801,0,1,0,0.668597801,0.47827314,0.306801084,0.456960263,408,0,-0.117879698,0,1,0,0,0,2,0.536440345,10.2491827,0.156725611,0.5,0.0,0.140673036,0.0,0,0,38.988494
